,año,mes,fecha,hora_hecho,delito,categoria_delito,sexo,edad,tipo_persona,colonia ,alcaldía,latitud,longitud
107,2019,Mayo,2019-05-04,11:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,23,FISICA,ROMA NORTE,CUAUHTEMOC,19.41852,-99.16134
108,2019,Mayo,2019-05-04,20:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,ROMA NORTE,CUAUHTEMOC,19.41302,-99.1589
109,2019,Mayo,2019-05-05,04:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,18,FISICA,CENTRO,CUAUHTEMOC,19.42506,-99.13384
110,2019,Mayo,2019-05-05,13:17:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,38,FISICA,CENTRO,CUAUHTEMOC,19.42686,-99.1418
111,2019,Mayo,2019-05-05,16:20:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,24,FISICA,CENTRO,CUAUHTEMOC,19.4359,-99.14189
112,2019,Mayo,2019-05-05,14:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,37,FISICA,MORELOS,CUAUHTEMOC,19.44644,-99.1364
113,2019,Mayo,2019-05-06,11:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,15,FISICA,OBRERA,CUAUHTEMOC,19.41498,-99.13498
114,2019,Mayo,2019-05-04,15:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,25,FISICA,CENTRO,CUAUHTEMOC,19.43494,-99.14512
115,2019,Mayo,2019-05-06,15:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Femenino,38,FISICA,HIPÓDROMO,CUAUHTEMOC,19.40653,-99.17083
116,2019,Mayo,2019-05-04,21:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,21,FISICA,GUERRERO,CUAUHTEMOC,19.44453,-99.14255
117,2019,Mayo,2019-05-06,14:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,SANTA MARIA INSURGENTES,CUAUHTEMOC,19.46115,-99.14796
118,2019,Mayo,2019-05-06,22:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,22,FISICA,BUENAVISTA,CUAUHTEMOC,19.43963,-99.15541
119,2019,Mayo,2019-05-06,23:30:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,33,FISICA,ATLAMPA,CUAUHTEMOC,19.45506,-99.15884
120,2019,Abril,2019-04-30,18:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,26,FISICA,HIPÓDROMO,CUAUHTEMOC,19.40897,-99.16821
121,2019,Mayo,2019-05-07,11:55:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,31,FISICA,TABACALERA,CUAUHTEMOC,19.43749,-99.1476
122,2019,Mayo,2019-05-06,20:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,34,FISICA,CONDESA,CUAUHTEMOC,19.41541,-99.17304
123,2019,Mayo,2019-05-07,13:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,24,FISICA,ROMA NORTE,CUAUHTEMOC,19.41914,-99.15992
124,2019,Mayo,2019-05-07,16:00:00,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Femenino,19,FISICA,CENTRO URBANO BENITO JUÁREZ,CUAUHTEMOC,19.40944,-99.15599
125,2019,Mayo,2019-05-07,17:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,24,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.45125,-99.14129
126,2019,Mayo,2019-05-07,17:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,25,FISICA,CENTRO,CUAUHTEMOC,19.43657,-99.13792
127,2019,Mayo,2019-05-08,09:56:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,50,FISICA,VISTA ALEGRE,CUAUHTEMOC,19.41213,-99.13376
128,2019,Mayo,2019-05-26,20:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,22,FISICA,OBRERA,CUAUHTEMOC,19.41147,-99.1371
129,2019,Mayo,2019-05-26,20:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,44,FISICA,OBRERA,CUAUHTEMOC,19.41147,-99.1371
130,2019,Mayo,2019-05-27,02:54:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,22,FISICA,GUERRERO,CUAUHTEMOC,19.44878,-99.14549
131,2019,Mayo,2019-05-27,07:40:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,39,FISICA,CENTRO,CUAUHTEMOC,19.43714,-99.1466
132,2019,Mayo,2019-05-23,21:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,40,FISICA,DOCTORES,CUAUHTEMOC,19.42708,-99.14889
133,2019,Mayo,2019-05-24,23:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Femenino,30,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.45567,-99.14296
134,2019,Mayo,2019-05-26,13:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,31,FISICA,BUENAVISTA,CUAUHTEMOC,19.43916,-99.15434
135,2019,Mayo,2019-05-28,19:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,64,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.45471,-99.13834
136,2019,Mayo,2019-05-27,15:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,27,FISICA,TABACALERA,CUAUHTEMOC,19.43625,-99.14957
137,2019,Mayo,2019-05-29,02:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,36,FISICA,DOCTORES,CUAUHTEMOC,19.40802,-99.15119
138,2019,Mayo,2019-05-21,08:45:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,22,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.45652,-99.14952
139,2019,Mayo,2019-05-29,08:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,32,FISICA,CENTRO,CUAUHTEMOC,19.42305,-99.14279
140,2019,Mayo,2019-05-28,17:45:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,64,FISICA,CENTRO,CUAUHTEMOC,19.43335,-99.14441
141,2019,Mayo,2019-05-29,13:00:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,32,FISICA,CUAUHTÉMOC,CUAUHTEMOC,19.43296,-99.17153
142,2019,Mayo,2019-05-29,15:37:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,49,FISICA,CENTRO,CUAUHTEMOC,19.42585,-99.12805
143,2019,Mayo,2019-05-29,19:45:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,31,FISICA,DOCTORES,CUAUHTEMOC,19.4065,-99.15506
144,2019,Mayo,2019-05-29,23:05:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,36,FISICA,CENTRO,CUAUHTEMOC,19.42636,-99.13734
145,2019,Mayo,2019-05-30,01:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,55,FISICA,DOCTORES,CUAUHTEMOC,19.42491,-99.1448
146,2019,Mayo,2019-05-29,12:47:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,65,FISICA,BUENAVISTA,CUAUHTEMOC,19.4446,-99.14907
147,2019,Mayo,2019-05-30,13:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,50,FISICA,VISTA ALEGRE,CUAUHTEMOC,19.40916,-99.13571
148,2019,Mayo,2019-05-30,16:30:00,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,Masculino,18,FISICA,JUÁREZ,CUAUHTEMOC,19.42707,-99.15839
149,2019,Mayo,2019-05-30,18:00:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Femenino,27,FISICA,MORELOS,CUAUHTEMOC,19.45007,-99.13298
150,2019,Mayo,2019-05-30,18:45:00,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,Masculino,62,FISICA,CENTRO,CUAUHTEMOC,19.42946,-99.12884
151,2019,Mayo,2019-05-30,22:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,33,FISICA,SAN RAFAEL,CUAUHTEMOC,19.43688,-99.16534
152,2019,Mayo,2019-05-14,20:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,ROMA NORTE,CUAUHTEMOC,19.42212,-99.16505
153,2019,Mayo,2019-05-30,09:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,BUENAVISTA,CUAUHTEMOC,19.44719,-99.15301
154,2019,Mayo,2019-05-31,13:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,23,FISICA,DOCTORES,CUAUHTEMOC,19.40656,-99.1551
155,2019,Junio,2019-06-01,00:35:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,MORELOS,CUAUHTEMOC,19.45092,-99.12538
156,2019,Mayo,2019-05-30,17:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,24,FISICA,CENTRO,CUAUHTEMOC,19.43364,-99.1375
157,2019,Mayo,2019-05-31,14:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,57,FISICA,DOCTORES,CUAUHTEMOC,19.40791,-99.15124
158,2019,Junio,2019-06-01,09:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,46,FISICA,CENTRO,CUAUHTEMOC,19.44156,-99.12336
159,2019,Mayo,2019-05-30,19:20:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,22,FISICA,JUÁREZ,CUAUHTEMOC,19.42362,-99.16296
160,2019,Mayo,2019-05-31,23:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,18,FISICA,ATLAMPA,CUAUHTEMOC,19.45421,-99.15237
161,2019,Mayo,2019-05-29,09:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,28,FISICA,HIPÓDROMO CONDESA,CUAUHTEMOC,19.40917,-99.17707
162,2019,Junio,2019-06-01,15:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,48,FISICA,DOCTORES,CUAUHTEMOC,19.41094,-99.14576
163,2019,Junio,2019-06-01,17:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,16,FISICA,AMPLIACIÓN ASTURIAS,CUAUHTEMOC,19.40831,-99.13267
164,2019,Junio,2019-06-01,17:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,30,FISICA,CENTRO,CUAUHTEMOC,19.43592,-99.14191
165,2019,Mayo,2019-05-31,12:50:00,ROBO A TRANSEUNTE SALIENDO DEL BANCO CON VIOLENCIA,ROBO A CUENTAHABIENTE SALIENDO DEL CAJERO CON VIOLENCIA,Masculino,32,FISICA,ATLAMPA,CUAUHTEMOC,19.45779,-99.15668
166,2019,Junio,2019-06-01,15:00:00,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,34,FISICA,ROMA NORTE,CUAUHTEMOC,19.41966,-99.17422
167,2019,Junio,2019-06-01,08:00:00,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,39,FISICA,ROMA NORTE,CUAUHTEMOC,19.42271,-99.16091
168,2019,Junio,2019-06-02,01:40:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,57,FISICA,DOCTORES,CUAUHTEMOC,19.42101,-99.14801
169,2019,Junio,2019-06-02,13:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,57,FISICA,PERALVILLO,CUAUHTEMOC,19.46086,-99.13755
170,2019,Junio,2019-06-01,19:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,32,FISICA,ROMA NORTE,CUAUHTEMOC,19.4216,-99.17114
171,2019,Junio,2019-06-03,10:30:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Femenino,10,FISICA,SAN RAFAEL,CUAUHTEMOC,19.43658,-99.16423
172,2019,Junio,2019-06-03,06:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,46,FISICA,ROMA NORTE,CUAUHTEMOC,19.42239,-99.16222
173,2019,Mayo,2019-05-15,00:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,63,FISICA,SAN SIMÓN TOLNAHUAC,CUAUHTEMOC,19.45565,-99.14227
174,2019,Junio,2019-06-03,20:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,56,FISICA,BUENAVISTA,CUAUHTEMOC,19.43985,-99.15459
175,2019,Junio,2019-06-03,23:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,36,FISICA,CENTRO,CUAUHTEMOC,19.43539,-99.14941
176,2019,Junio,2019-06-01,04:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,23,FISICA,TRANSITO,CUAUHTEMOC,19.4168,-99.12774
177,2019,Junio,2019-06-04,14:48:00,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,Masculino,32,FISICA,CENTRO,CUAUHTEMOC,19.42905,-99.14165
178,2019,Junio,2019-06-04,19:00:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Femenino,27,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.45219,-99.13837
179,2019,Mayo,2019-05-30,12:25:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Femenino,27,FISICA,CENTRO,CUAUHTEMOC,19.4332,-99.14756
180,2019,Mayo,2019-05-27,10:50:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,50,FISICA,CENTRO,CUAUHTEMOC,19.42593,-99.13306
181,2019,Junio,2019-06-05,08:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,21,FISICA,ROMA SUR,CUAUHTEMOC,19.40247,-99.16954
182,2019,Junio,2019-06-05,21:33:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,23,FISICA,DOCTORES,CUAUHTEMOC,19.41365,-99.15003
183,2019,Junio,2019-06-01,21:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,57,FISICA,CENTRO,CUAUHTEMOC,19.43211,-99.12562
184,2019,Junio,2019-06-14,19:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,51,FISICA,PAULINO NAVARRO,CUAUHTEMOC,19.41191,-99.12789
185,2019,Junio,2019-06-15,00:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,36,FISICA,ROMA NORTE,CUAUHTEMOC,19.41266,-99.16319
186,2019,Junio,2019-06-15,15:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,28,FISICA,JUÁREZ,CUAUHTEMOC,19.42952,-99.15801
187,2019,Junio,2019-06-15,16:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,29,FISICA,CENTRO,CUAUHTEMOC,19.42929,-99.13912
188,2019,Junio,2019-06-14,09:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,34,FISICA,ROMA NORTE,CUAUHTEMOC,19.41865,-99.16448
189,2019,Junio,2019-06-15,05:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,66,FISICA,BUENAVISTA,CUAUHTEMOC,19.43933,-99.1519
190,2019,Junio,2019-06-16,14:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,34,FISICA,CENTRO,CUAUHTEMOC,19.434,-99.12978
191,2019,Junio,2019-06-16,10:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,24,FISICA,GUERRERO,CUAUHTEMOC,19.44635,-99.139
192,2019,Junio,2019-06-15,22:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,45,FISICA,HIPÓDROMO,CUAUHTEMOC,19.40471,-99.17434
193,2019,Junio,2019-06-15,16:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,38,FISICA,ROMA NORTE,CUAUHTEMOC,19.41345,-99.16283
194,2019,Junio,2019-06-17,04:36:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,35,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.45248,-99.14586
195,2019,Junio,2019-06-17,07:08:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,45,FISICA,BUENAVISTA,CUAUHTEMOC,19.44692,-99.15314
196,2019,Junio,2019-06-15,13:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Femenino,64,FISICA,VISTA ALEGRE,CUAUHTEMOC,19.40871,-99.13558
197,2019,Junio,2019-06-17,20:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,26,FISICA,SANTA MARIA INSURGENTES,CUAUHTEMOC,19.45895,-99.14741
198,2019,Junio,2019-06-11,23:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,36,FISICA,TRANSITO,CUAUHTEMOC,19.41427,-99.12993
199,2019,Junio,2019-06-18,09:35:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,42,FISICA,ALGARIN,CUAUHTEMOC,19.40618,-99.14148
200,2019,Junio,2019-06-15,01:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,25,FISICA,CONDESA,CUAUHTEMOC,19.41177,-99.18063
201,2019,Junio,2019-06-17,19:25:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,HIPÓDROMO,CUAUHTEMOC,19.40234,-99.16977
202,2019,Junio,2019-06-18,12:50:00,ROBO A TRANSEUNTE SALIENDO DEL BANCO CON VIOLENCIA,ROBO A CUENTAHABIENTE SALIENDO DEL CAJERO CON VIOLENCIA,Masculino,55,FISICA,SAN RAFAEL,CUAUHTEMOC,19.43239,-99.15914
203,2019,Junio,2019-06-18,14:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,32,FISICA,ROMA NORTE,CUAUHTEMOC,19.42103,-99.17004
204,2019,Junio,2019-06-18,16:55:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,37,FISICA,OBRERA,CUAUHTEMOC,19.41213,-99.13717
205,2019,Junio,2019-06-18,19:55:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,20,FISICA,HIPÓDROMO,CUAUHTEMOC,19.41142,-99.17394
206,2019,Junio,2019-06-17,07:50:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Femenino,34,FISICA,ROMA NORTE,CUAUHTEMOC,19.42295,-99.16527
207,2019,Junio,2019-06-17,14:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,33,FISICA,CENTRO,CUAUHTEMOC,19.42593,-99.13306
208,2019,Mayo,2019-05-21,13:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,53,FISICA,OBRERA,CUAUHTEMOC,19.40847,-99.14384
209,2019,Mayo,2019-05-19,10:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,ROMA NORTE,CUAUHTEMOC,19.42486,-99.15632
210,2019,Mayo,2019-05-22,12:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,52,FISICA,BUENAVISTA,CUAUHTEMOC,19.44687,-99.15301
211,2019,Febrero,2019-02-03,22:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,TRANSITO,CUAUHTEMOC,19.41499,-99.13239
212,2019,Mayo,2019-05-21,19:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,30,FISICA,HIPÓDROMO,CUAUHTEMOC,19.40633,-99.17922
213,2019,Mayo,2019-05-22,16:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,30,FISICA,TRANSITO,CUAUHTEMOC,19.4214,-99.13287
214,2019,Mayo,2019-05-22,19:10:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,35,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.44152,-99.1595
215,2019,Mayo,2019-05-22,19:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,52,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.45263,-99.14575
